Timestamp,Temperature,Humidity,CO2 Value,Air Quality
2024-03-23 19:04:53,26.6,37.5,205,High Quality
2024-03-23 19:05:08,26.6,37.5,198,High Quality
2024-03-23 19:05:23,26.6,37.4,198,High Quality
2024-03-23 19:05:38,26.6,37.6,206,High Quality
2024-03-23 19:05:53,26.6,37.6,199,High Quality
2024-03-23 19:06:08,26.6,37.6,199,High Quality
2024-03-23 19:06:23,26.6,37.6,199,High Quality
2024-03-23 19:06:38,26.6,37.6,207,High Quality
2024-03-23 19:06:53,26.6,37.6,200,High Quality
2024-03-23 19:07:08,26.6,37.7,207,High Quality
2024-03-23 19:07:23,26.6,37.8,200,High Quality
2024-03-23 19:07:38,26.6,37.7,200,High Quality
2024-03-23 19:07:53,26.7,37.7,199,High Quality
2024-03-23 19:08:08,26.7,37.7,207,High Quality
2024-03-23 19:08:23,26.7,37.9,200,High Quality
2024-03-23 19:08:38,26.7,37.8,207,High Quality
2024-03-23 19:08:53,26.7,37.9,207,High Quality
2024-03-23 19:09:08,26.7,37.9,208,High Quality
2024-03-23 19:09:23,26.7,37.9,208,High Quality
2024-03-23 19:09:38,26.7,37.8,201,High Quality
2024-03-23 19:09:53,26.7,37.8,208,High Quality
2024-03-23 19:10:08,26.7,37.9,200,High Quality
2024-03-23 19:10:23,26.8,37.9,207,High Quality
2024-03-23 19:10:38,26.8,37.9,207,High Quality
2024-03-23 19:10:53,26.8,37.8,208,High Quality
2024-03-23 19:11:08,26.8,37.8,201,High Quality
2024-03-23 19:11:23,26.8,37.8,201,High Quality
2024-03-23 19:11:38,26.8,37.9,208,High Quality
2024-03-23 19:11:53,26.8,38.0,200,High Quality
2024-03-23 19:12:08,26.8,37.9,207,High Quality
2024-03-23 19:12:23,26.8,37.9,199,High Quality
2024-03-23 19:12:38,26.8,37.9,207,High Quality
2024-03-23 19:12:53,26.8,37.9,208,High Quality
2024-03-23 19:13:08,26.8,38.2,201,High Quality
2024-03-23 19:13:23,26.8,38.0,208,High Quality
2024-03-23 19:13:38,26.8,38.1,204,High Quality
2024-03-23 19:13:53,26.8,38.2,201,High Quality
2024-03-23 19:14:08,26.8,38.0,208,High Quality
2024-03-23 19:14:23,26.8,38.1,208,High Quality
2024-03-23 19:14:38,26.8,38.0,208,High Quality
2024-03-23 19:14:53,26.8,38.0,208,High Quality
2024-03-23 19:15:08,26.9,38.0,208,High Quality
2024-03-23 19:15:23,26.9,38.0,200,High Quality
2024-03-23 19:15:38,26.9,38.0,208,High Quality
2024-03-23 19:15:53,26.9,38.1,208,High Quality
2024-03-23 19:16:08,26.9,38.1,208,High Quality
2024-03-23 19:16:23,26.9,38.2,200,High Quality
2024-03-23 19:16:38,26.9,38.1,208,High Quality
2024-03-23 19:16:53,26.9,38.1,208,High Quality
2024-03-23 19:17:08,26.9,38.1,201,High Quality
2024-03-23 19:17:23,26.9,38.1,201,High Quality
2024-03-23 19:17:38,26.9,38.3,208,High Quality
2024-03-23 19:17:53,26.9,38.1,201,High Quality
2024-03-23 19:18:08,26.9,38.1,200,High Quality
2024-03-23 19:18:23,26.9,38.1,200,High Quality
2024-03-23 19:18:38,27.0,38.0,201,High Quality
2024-03-23 19:18:53,27.0,38.1,201,High Quality
2024-03-23 19:19:08,27.0,38.1,201,High Quality
2024-03-23 19:19:23,27.0,38.1,201,High Quality
2024-03-23 19:19:38,27.0,38.1,201,High Quality
2024-03-23 19:19:53,27.0,38.1,201,High Quality
2024-03-23 19:20:08,27.0,38.1,201,High Quality
2024-03-23 19:20:23,27.0,38.1,201,High Quality
2024-03-23 19:20:38,27.0,38.1,201,High Quality
2024-03-23 19:20:54,27.0,38.2,201,High Quality
2024-03-23 19:21:08,27.0,38.1,200,High Quality
2024-03-23 19:21:23,27.0,38.2,201,High Quality
2024-03-23 19:21:38,27.0,38.0,201,High Quality
2024-03-23 19:21:53,27.0,38.1,201,High Quality
2024-03-23 19:22:08,27.0,38.3,201,High Quality
2024-03-23 19:22:23,27.0,38.3,204,High Quality
2024-03-23 19:22:38,27.0,39.1,201,High Quality
2024-03-23 19:22:53,27.0,38.3,201,High Quality
2024-03-23 19:23:08,27.0,38.2,200,High Quality
2024-03-23 19:23:23,27.1,38.2,201,High Quality
2024-03-23 19:23:38,27.0,38.2,208,High Quality
2024-03-23 19:23:53,27.0,38.2,208,High Quality
2024-03-23 19:24:08,27.0,38.3,208,High Quality
2024-03-23 19:24:23,27.0,38.3,208,High Quality
2024-03-23 19:24:38,27.0,38.3,201,High Quality
2024-03-23 19:24:53,27.0,38.3,201,High Quality
2024-03-23 19:25:08,27.0,38.2,208,High Quality
2024-03-23 19:25:23,27.0,38.2,201,High Quality
2024-03-23 19:25:38,27.0,38.2,201,High Quality
2024-03-23 19:25:53,27.0,38.2,201,High Quality
2024-03-23 19:26:08,27.1,38.2,201,High Quality
2024-03-23 19:26:23,27.1,38.3,201,High Quality
2024-03-23 19:26:38,27.1,38.3,201,High Quality
2024-03-23 19:26:53,27.1,38.5,201,High Quality
2024-03-23 19:27:08,27.1,38.2,201,High Quality
2024-03-23 19:27:23,27.1,38.2,201,High Quality
2024-03-23 19:27:38,27.1,38.3,201,High Quality
2024-03-23 19:27:53,27.1,38.3,201,High Quality
2024-03-23 19:28:08,27.1,38.5,208,High Quality
2024-03-23 19:28:23,27.1,38.3,208,High Quality
2024-03-23 19:28:38,27.1,38.3,201,High Quality
2024-03-23 19:28:53,27.1,38.2,200,High Quality
2024-03-23 19:29:08,27.1,38.3,208,High Quality
2024-03-23 19:29:23,27.1,38.3,208,High Quality
2024-03-23 19:29:38,27.1,38.3,201,High Quality
2024-03-23 19:29:53,27.1,38.3,208,High Quality
2024-03-23 19:30:08,27.1,38.3,201,High Quality
2024-03-23 19:30:23,27.1,38.5,200,High Quality
2024-03-23 19:30:38,27.1,38.4,200,High Quality
2024-03-23 19:30:53,27.1,38.3,208,High Quality
2024-03-23 19:31:08,27.1,38.4,200,High Quality
2024-03-23 19:31:23,27.1,38.3,200,High Quality
2024-03-23 19:31:38,27.1,38.5,207,High Quality
2024-03-23 19:31:57,27.1,38.4,200,High Quality
2024-03-23 19:32:08,27.1,38.4,200,High Quality
2024-03-23 19:32:23,27.1,38.6,200,High Quality
2024-03-23 19:32:38,27.1,38.4,200,High Quality
2024-03-23 19:32:53,27.1,38.4,207,High Quality
2024-03-23 19:33:08,27.2,38.4,207,High Quality
2024-03-23 19:33:23,27.2,38.4,200,High Quality
2024-03-23 19:33:38,27.1,38.3,200,High Quality
2024-03-23 19:33:53,27.2,38.5,200,High Quality
2024-03-23 19:34:08,27.1,38.4,200,High Quality
2024-03-23 19:34:23,27.1,38.4,200,High Quality
2024-03-23 19:34:38,27.2,38.3,200,High Quality
2024-03-23 19:34:53,27.2,38.4,200,High Quality
2024-03-23 19:35:08,27.2,38.4,200,High Quality
2024-03-23 19:35:23,27.2,38.4,200,High Quality
2024-03-23 19:35:38,27.2,38.4,200,High Quality
2024-03-23 19:35:53,27.2,38.4,207,High Quality
2024-03-23 19:36:08,27.2,38.4,200,High Quality
2024-03-23 19:36:23,27.2,38.4,200,High Quality
2024-03-23 19:36:38,27.2,38.4,207,High Quality
2024-03-23 19:36:53,27.2,38.4,207,High Quality
2024-03-23 19:37:08,27.2,38.4,200,High Quality
2024-03-23 19:37:23,27.2,38.3,199,High Quality
2024-03-23 19:37:38,27.2,38.4,207,High Quality
2024-03-23 19:37:53,27.2,38.4,200,High Quality
2024-03-23 19:38:08,27.2,38.3,200,High Quality
2024-03-23 19:38:23,27.2,38.3,207,High Quality
2024-03-23 19:38:38,27.2,38.4,200,High Quality
2024-03-23 19:38:53,27.2,38.4,207,High Quality
2024-03-23 19:39:08,27.2,38.3,207,High Quality
2024-03-23 19:39:23,27.2,38.4,207,High Quality
2024-03-23 19:39:38,27.2,38.3,200,High Quality
2024-03-23 19:39:53,27.2,38.4,207,High Quality
2024-03-23 19:40:08,27.2,38.4,200,High Quality
2024-03-23 19:40:23,27.2,38.7,199,High Quality
2024-03-23 19:40:38,27.2,38.4,200,High Quality
2024-03-23 19:40:53,27.2,38.6,200,High Quality
2024-03-23 19:41:08,27.2,38.4,201,High Quality
2024-03-23 19:41:24,27.2,39.1,210,High Quality
2024-03-23 19:41:38,27.2,39.2,200,High Quality
2024-03-23 19:41:53,27.2,38.6,208,High Quality
2024-03-23 19:42:08,27.2,38.6,208,High Quality
2024-03-23 19:42:23,27.2,38.9,200,High Quality
2024-03-23 19:42:39,27.2,38.5,208,High Quality
2024-03-23 19:42:53,27.2,38.5,207,High Quality
2024-03-23 19:43:08,27.2,38.5,207,High Quality
2024-03-23 19:43:23,27.2,38.4,207,High Quality
2024-03-23 19:43:38,27.2,38.4,199,High Quality
2024-03-23 19:43:53,27.2,38.5,199,High Quality
2024-03-23 19:44:08,27.2,38.5,199,High Quality
2024-03-23 19:44:23,27.1,38.5,199,High Quality
2024-03-23 19:44:38,27.1,38.5,207,High Quality
2024-03-23 19:44:53,27.1,38.6,199,High Quality
2024-03-23 19:45:08,27.1,38.6,199,High Quality
2024-03-23 19:45:23,27.1,38.7,199,High Quality
2024-03-23 19:45:38,27.0,38.7,208,High Quality
2024-03-23 19:45:53,27.0,38.8,200,High Quality
2024-03-23 19:46:08,27.0,38.6,199,High Quality
2024-03-23 19:46:24,27.0,38.7,207,High Quality
2024-03-23 19:46:38,27.0,38.8,206,High Quality
2024-03-23 19:46:53,27.0,38.6,205,High Quality
2024-03-23 19:47:08,27.1,38.6,205,High Quality
2024-03-23 19:47:23,27.1,38.6,199,High Quality
2024-03-23 19:47:39,27.1,38.7,205,High Quality
2024-03-23 19:47:53,27.1,38.5,199,High Quality
2024-03-23 19:48:08,27.1,38.6,205,High Quality
2024-03-23 19:48:23,27.1,38.6,199,High Quality
2024-03-23 19:48:38,27.1,38.6,210,High Quality
2024-03-23 19:48:53,27.1,38.9,208,High Quality
2024-03-23 19:49:08,27.1,38.7,200,High Quality
2024-03-23 19:49:23,27.1,38.7,199,High Quality
2024-03-23 19:49:38,27.1,38.6,199,High Quality
2024-03-23 19:49:53,27.1,38.7,206,High Quality
2024-03-23 19:50:08,27.1,38.7,199,High Quality
2024-03-23 19:50:24,27.1,38.7,199,High Quality
2024-03-23 19:50:39,27.1,38.7,205,High Quality
2024-03-23 19:50:53,27.1,38.7,205,High Quality
2024-03-23 19:51:08,27.1,38.7,199,High Quality
2024-03-23 19:51:24,27.1,38.7,205,High Quality
2024-03-23 19:51:39,27.0,38.7,205,High Quality
2024-03-23 19:51:54,27.0,38.7,205,High Quality
2024-03-23 19:52:08,27.0,38.7,198,High Quality
2024-03-23 19:52:24,27.0,38.8,198,High Quality
2024-03-23 19:52:39,27.0,38.8,199,High Quality
2024-03-23 19:52:54,26.9,38.8,199,High Quality
2024-03-23 19:53:09,26.9,39.0,200,High Quality
2024-03-23 19:53:24,26.9,39.3,199,High Quality
2024-03-23 19:53:39,26.9,39.0,199,High Quality
2024-03-23 19:53:54,26.9,39.1,199,High Quality
2024-03-23 19:54:09,26.9,39.0,205,High Quality
2024-03-23 19:54:24,26.9,39.0,198,High Quality
2024-03-23 19:54:39,26.9,39.0,205,High Quality
2024-03-23 19:54:54,27.0,38.9,205,High Quality
2024-03-23 19:55:09,27.0,38.7,205,High Quality
2024-03-23 19:55:24,27.0,38.7,198,High Quality
2024-03-23 19:55:39,27.0,38.7,205,High Quality
2024-03-23 19:55:54,27.1,38.7,205,High Quality
2024-03-23 19:56:09,27.1,38.7,198,High Quality
2024-03-23 19:56:24,27.1,38.7,198,High Quality
2024-03-23 19:56:39,27.1,38.7,205,High Quality
2024-03-23 19:56:54,27.1,38.9,198,High Quality
2024-03-23 19:57:09,27.1,38.7,198,High Quality
2024-03-23 19:57:24,27.1,38.7,205,High Quality
2024-03-23 19:57:39,27.2,39.0,205,High Quality
2024-03-23 19:57:54,27.2,38.6,205,High Quality
2024-03-23 19:58:09,27.1,38.6,198,High Quality
2024-03-23 19:58:24,27.2,38.5,205,High Quality
2024-03-23 19:58:39,27.2,38.5,198,High Quality
2024-03-23 19:58:54,27.2,38.6,204,High Quality
2024-03-23 19:59:09,27.2,38.5,205,High Quality
2024-03-23 19:59:24,27.2,38.5,197,High Quality
2024-03-23 19:59:39,27.2,38.5,198,High Quality
2024-03-23 19:59:54,27.2,38.4,198,High Quality
2024-03-23 20:00:09,27.2,38.5,198,High Quality
2024-03-23 20:00:24,27.2,38.6,198,High Quality
2024-03-23 20:00:39,27.2,38.5,205,High Quality
2024-03-23 20:00:54,27.2,38.5,205,High Quality
2024-03-23 20:01:09,27.2,38.5,198,High Quality
2024-03-23 20:01:24,27.2,38.5,198,High Quality
2024-03-23 20:01:39,27.2,38.5,198,High Quality
2024-03-23 20:01:54,27.2,38.5,204,High Quality
2024-03-23 20:02:09,27.2,38.5,198,High Quality
2024-03-23 20:02:24,27.2,38.5,198,High Quality
2024-03-23 20:02:39,27.3,38.4,204,High Quality
2024-03-23 20:02:54,27.3,38.5,198,High Quality
2024-03-23 20:03:09,27.3,38.4,198,High Quality
2024-03-23 20:03:24,27.3,38.4,197,High Quality
2024-03-23 20:03:39,27.3,38.5,197,High Quality
2024-03-23 20:03:54,27.3,38.5,204,High Quality
2024-03-23 20:04:09,27.3,38.5,197,High Quality
2024-03-23 20:04:24,27.3,38.3,204,High Quality
2024-03-23 20:04:39,27.3,38.4,197,High Quality
2024-03-23 20:04:54,27.3,38.4,204,High Quality
2024-03-23 20:05:09,27.3,38.5,197,High Quality
2024-03-23 20:05:24,27.3,38.4,197,High Quality
2024-03-23 20:05:39,27.3,38.4,197,High Quality
2024-03-23 20:05:54,27.3,38.5,197,High Quality
2024-03-23 20:06:09,27.3,38.4,197,High Quality
2024-03-23 20:06:24,27.3,38.4,197,High Quality
2024-03-23 20:06:39,27.3,38.4,197,High Quality
2024-03-23 20:06:54,27.3,38.4,197,High Quality
2024-03-23 20:07:09,27.4,38.4,204,High Quality
2024-03-23 20:07:27,27.3,38.4,197,High Quality
2024-03-23 20:07:39,27.3,38.3,197,High Quality
2024-03-23 20:07:54,27.4,38.4,197,High Quality
2024-03-23 20:08:09,27.4,38.4,197,High Quality
2024-03-23 20:08:24,27.4,38.3,197,High Quality
2024-03-23 20:08:39,27.4,38.3,197,High Quality
2024-03-23 20:08:54,27.4,38.3,197,High Quality
2024-03-23 20:09:09,27.4,38.2,204,High Quality
2024-03-23 20:09:24,27.4,38.2,197,High Quality
2024-03-23 20:09:39,27.4,38.2,204,High Quality
2024-03-23 20:09:54,27.4,38.5,197,High Quality
2024-03-23 20:10:09,27.4,38.2,204,High Quality
2024-03-23 20:10:24,27.4,38.3,204,High Quality
2024-03-23 20:10:39,27.4,38.2,204,High Quality
2024-03-23 20:10:54,27.4,38.2,204,High Quality
2024-03-23 20:11:09,27.4,38.2,204,High Quality
2024-03-23 20:11:24,27.4,38.2,204,High Quality
2024-03-23 20:11:39,27.4,38.2,204,High Quality
2024-03-23 20:11:54,27.4,38.2,204,High Quality
2024-03-23 20:12:09,27.4,38.2,204,High Quality
2024-03-23 20:12:24,27.4,38.2,204,High Quality
2024-03-23 20:12:39,27.4,38.2,202,High Quality
2024-03-23 20:12:54,27.4,38.3,204,High Quality
2024-03-23 20:13:09,27.4,38.3,202,High Quality
2024-03-23 20:13:24,27.4,38.3,204,High Quality
2024-03-23 20:13:39,27.4,38.3,204,High Quality
2024-03-23 20:13:54,27.4,38.2,204,High Quality
2024-03-23 20:14:09,27.4,38.2,204,High Quality
2024-03-23 20:14:24,27.4,38.2,204,High Quality
2024-03-23 20:14:39,27.4,38.2,204,High Quality
2024-03-23 20:14:54,27.4,38.2,204,High Quality
2024-03-23 20:15:09,27.4,38.1,202,High Quality
2024-03-23 20:15:24,27.4,38.1,197,High Quality
2024-03-23 20:15:39,27.4,38.2,197,High Quality
2024-03-23 20:15:54,27.4,38.2,197,High Quality
2024-03-23 20:16:09,27.4,38.2,197,High Quality
2024-03-23 20:16:24,27.4,38.2,204,High Quality
2024-03-23 20:16:39,27.4,38.2,197,High Quality
2024-03-23 20:16:54,27.4,38.1,204,High Quality
2024-03-23 20:17:09,27.4,38.2,197,High Quality
2024-03-23 20:17:24,27.4,38.2,202,High Quality
2024-03-23 20:17:39,27.4,38.2,204,High Quality
2024-03-23 20:17:54,27.4,38.2,197,High Quality
2024-03-23 20:18:09,27.4,38.2,197,High Quality
2024-03-23 20:18:24,27.3,38.3,197,High Quality
2024-03-23 20:18:39,27.3,38.2,197,High Quality
2024-03-23 20:18:54,27.3,38.3,204,High Quality
2024-03-23 20:19:09,27.3,38.2,197,High Quality
2024-03-23 20:19:24,27.4,38.2,197,High Quality
2024-03-23 20:19:39,27.4,38.3,197,High Quality
2024-03-23 20:19:54,27.4,38.2,204,High Quality
2024-03-23 20:20:09,27.4,38.2,197,High Quality
2024-03-23 20:20:24,27.4,38.3,197,High Quality
2024-03-23 20:20:39,27.4,38.2,197,High Quality
2024-03-23 20:20:54,27.3,38.3,197,High Quality
2024-03-23 20:21:09,27.3,38.3,198,High Quality
2024-03-23 20:21:24,27.4,38.7,197,High Quality
2024-03-23 20:21:39,27.4,38.3,197,High Quality
2024-03-23 20:21:54,27.4,38.2,202,High Quality
2024-03-23 20:22:09,27.4,38.2,197,High Quality
2024-03-23 20:22:24,27.4,38.2,196,High Quality
2024-03-23 20:22:39,27.4,38.2,201,High Quality
2024-03-23 20:22:54,27.4,38.3,204,High Quality
2024-03-23 20:23:09,27.3,38.2,202,High Quality
2024-03-23 20:23:24,27.4,38.3,196,High Quality
2024-03-23 20:23:39,27.4,38.2,202,High Quality
2024-03-23 20:23:54,27.4,38.3,197,High Quality
2024-03-23 20:24:09,27.4,38.2,197,High Quality
2024-03-23 20:24:24,27.4,38.3,201,High Quality
2024-03-23 20:24:39,27.4,38.3,201,High Quality
2024-03-23 20:24:54,27.4,38.3,202,High Quality
2024-03-23 20:25:09,27.4,38.2,197,High Quality
2024-03-23 20:25:24,27.4,38.2,197,High Quality
2024-03-23 20:25:39,27.4,38.2,197,High Quality
2024-03-23 20:25:54,27.4,38.2,204,High Quality
2024-03-23 20:26:09,27.4,38.0,197,High Quality
2024-03-23 20:26:24,27.5,38.1,197,High Quality
2024-03-23 20:26:39,27.5,38.0,201,High Quality
2024-03-23 20:26:54,27.4,38.2,196,High Quality
2024-03-23 20:27:09,27.4,38.1,201,High Quality
2024-03-23 20:27:24,27.4,38.0,197,High Quality
2024-03-23 20:27:39,27.4,38.2,201,High Quality
2024-03-23 20:27:54,27.5,38.1,202,High Quality
2024-03-23 20:28:09,27.4,38.2,201,High Quality
2024-03-23 20:28:24,27.4,38.2,196,High Quality
2024-03-23 20:28:39,27.4,38.0,204,High Quality
2024-03-23 20:28:54,27.4,38.2,201,High Quality
2024-03-23 20:29:09,27.5,38.2,196,High Quality
2024-03-23 20:29:24,27.5,38.1,201,High Quality
2024-03-23 20:29:39,27.5,38.1,201,High Quality
2024-03-23 20:29:54,27.5,38.0,201,High Quality
2024-03-23 20:30:09,27.5,38.0,201,High Quality
2024-03-23 20:30:24,27.5,38.0,196,High Quality
2024-03-23 20:30:39,27.5,37.9,197,High Quality
2024-03-23 20:30:54,27.5,37.9,201,High Quality
2024-03-23 20:31:09,27.5,38.0,197,High Quality
2024-03-23 20:31:24,27.5,38.1,204,High Quality
2024-03-23 20:31:39,27.5,38.0,204,High Quality
2024-03-23 20:31:54,27.5,38.1,204,High Quality
2024-03-23 20:32:09,27.5,38.0,204,High Quality
2024-03-23 20:32:24,27.5,37.9,196,High Quality
2024-03-23 20:32:39,27.5,38.0,196,High Quality
2024-03-23 20:32:54,27.5,37.8,204,High Quality
2024-03-23 20:33:09,27.5,37.9,196,High Quality
2024-03-23 20:33:24,27.5,38.0,197,High Quality
2024-03-23 20:33:39,27.5,38.0,197,High Quality
2024-03-23 20:33:54,27.5,38.0,196,High Quality
2024-03-23 20:34:09,27.5,38.0,197,High Quality
2024-03-23 20:34:24,27.5,38.4,197,High Quality
2024-03-23 20:34:39,27.5,38.0,197,High Quality
2024-03-23 20:34:54,27.5,38.0,196,High Quality
2024-03-23 20:35:09,27.5,38.0,204,High Quality
2024-03-23 20:35:24,27.5,38.0,202,High Quality
2024-03-23 20:35:39,27.5,37.9,196,High Quality
2024-03-23 20:35:54,27.6,37.9,197,High Quality
2024-03-23 20:36:09,27.6,37.8,197,High Quality
2024-03-23 20:36:24,27.6,37.8,204,High Quality
2024-03-23 20:36:39,27.6,37.9,197,High Quality
2024-03-23 20:36:54,27.6,37.9,201,High Quality
2024-03-23 20:37:09,27.6,37.9,197,High Quality
2024-03-23 20:37:24,27.5,37.8,196,High Quality
2024-03-23 20:37:39,27.5,37.9,202,High Quality
2024-03-23 20:37:54,27.5,37.8,201,High Quality
2024-03-23 20:38:09,27.5,37.9,204,High Quality
2024-03-23 20:38:24,27.5,37.9,204,High Quality
2024-03-23 20:38:39,27.5,38.0,201,High Quality
2024-03-23 20:38:54,27.5,37.9,196,High Quality
2024-03-23 20:39:09,27.5,37.8,196,High Quality
2024-03-23 20:39:24,27.6,37.7,197,High Quality
2024-03-23 20:39:39,27.6,37.8,204,High Quality
2024-03-23 20:39:54,27.6,38.0,204,High Quality
2024-03-23 20:40:09,27.5,37.9,197,High Quality
2024-03-23 20:40:24,27.5,37.8,197,High Quality
2024-03-23 20:40:39,27.5,37.8,197,High Quality
2024-03-23 20:40:54,27.6,37.9,201,High Quality
2024-03-23 20:41:09,27.6,37.9,196,High Quality
2024-03-23 20:41:24,27.6,37.8,196,High Quality
2024-03-23 20:41:39,27.5,37.8,204,High Quality
2024-03-23 20:41:54,27.6,37.9,197,High Quality
2024-03-23 20:42:09,27.6,37.9,197,High Quality
2024-03-23 20:42:24,27.5,37.9,204,High Quality
2024-03-23 20:42:39,27.5,37.8,204,High Quality
2024-03-23 20:42:54,27.5,37.9,204,High Quality
2024-03-23 20:43:09,27.5,37.8,197,High Quality
2024-03-23 20:43:24,27.5,37.8,204,High Quality
2024-03-23 20:43:39,27.5,37.9,197,High Quality
2024-03-23 20:43:54,27.5,37.8,197,High Quality
2024-03-23 20:44:09,27.5,37.8,197,High Quality
2024-03-23 20:44:24,27.5,37.9,197,High Quality
2024-03-23 20:44:39,27.5,37.9,204,High Quality
2024-03-23 20:44:54,27.5,37.9,198,High Quality
2024-03-23 20:45:09,27.5,37.8,197,High Quality
2024-03-23 20:45:24,27.5,37.9,197,High Quality
2024-03-23 20:45:39,27.5,37.9,197,High Quality
2024-03-23 20:45:54,27.5,37.9,197,High Quality
2024-03-23 20:46:09,27.5,37.9,197,High Quality
2024-03-23 20:46:24,27.5,37.9,204,High Quality
2024-03-23 20:46:39,27.5,37.8,197,High Quality
2024-03-23 20:46:54,27.5,37.9,197,High Quality
2024-03-23 20:47:09,27.5,37.9,197,High Quality
2024-03-23 20:47:24,27.5,38.0,204,High Quality
2024-03-23 20:47:39,27.5,38.0,197,High Quality
2024-03-23 20:47:54,27.4,38.2,205,High Quality
2024-03-23 20:48:09,27.4,37.9,199,High Quality
2024-03-23 20:48:24,27.4,38.1,208,High Quality
2024-03-23 20:48:39,27.4,38.2,208,High Quality
2024-03-23 20:48:54,27.4,38.1,207,High Quality
2024-03-23 20:49:09,27.3,38.0,207,High Quality
2024-03-23 20:49:24,27.3,38.1,199,High Quality
2024-03-23 20:49:39,27.3,38.2,208,High Quality
2024-03-23 20:49:54,27.3,38.3,201,High Quality
2024-03-23 20:50:09,27.4,38.1,210,High Quality
2024-03-23 20:50:24,27.4,38.2,205,High Quality
2024-03-23 20:50:39,27.4,38.3,207,High Quality
2024-03-23 20:50:54,27.4,38.3,205,High Quality
2024-03-23 20:51:09,27.4,38.2,213,High Quality
2024-03-23 20:51:24,27.4,38.3,213,High Quality
2024-03-23 20:51:39,27.4,38.2,214,High Quality
2024-03-23 20:51:54,27.4,38.3,214,High Quality
2024-03-23 20:52:09,27.4,38.3,208,High Quality
2024-03-23 20:52:24,27.4,38.3,214,High Quality
2024-03-23 20:52:39,27.4,38.4,214,High Quality
2024-03-23 20:52:54,27.4,38.4,216,High Quality
2024-03-23 20:53:09,27.4,38.4,216,High Quality
2024-03-23 20:53:24,27.4,38.5,209,High Quality
2024-03-23 20:53:39,27.4,38.4,216,High Quality
2024-03-23 20:53:54,27.3,38.4,209,High Quality
2024-03-23 20:54:09,27.4,38.4,210,High Quality
2024-03-23 20:54:24,27.4,38.4,210,High Quality
2024-03-23 20:54:39,27.4,38.4,218,High Quality
2024-03-23 20:54:54,27.4,38.4,211,High Quality
2024-03-23 20:55:09,27.4,38.4,219,High Quality
2024-03-23 20:55:24,27.4,38.4,220,High Quality
2024-03-23 20:55:39,27.4,38.4,219,High Quality
2024-03-23 20:55:54,27.4,38.4,220,High Quality
2024-03-23 20:56:09,27.5,38.4,220,High Quality
2024-03-23 20:56:24,27.5,38.4,220,High Quality
2024-03-23 20:56:39,27.5,38.4,214,High Quality
2024-03-23 20:56:54,27.5,38.4,214,High Quality
2024-03-23 20:57:09,27.4,38.5,214,High Quality
2024-03-23 20:57:24,27.4,38.3,220,High Quality
2024-03-23 20:57:39,27.4,38.3,214,High Quality
2024-03-23 20:57:54,27.4,38.3,220,High Quality
2024-03-23 20:58:09,27.4,38.4,214,High Quality
2024-03-23 20:58:24,27.4,38.3,214,High Quality
2024-03-23 20:58:39,27.4,38.3,220,High Quality
2024-03-23 20:58:54,27.5,38.3,214,High Quality
2024-03-23 20:59:09,27.4,38.3,213,High Quality
2024-03-23 20:59:24,27.4,38.2,213,High Quality
2024-03-23 20:59:42,27.5,38.0,219,High Quality
2024-03-23 20:59:54,27.4,38.2,213,High Quality
2024-03-23 21:00:09,27.5,38.6,220,High Quality
2024-03-23 21:00:24,27.5,38.4,213,High Quality
2024-03-23 21:00:39,27.5,38.3,213,High Quality
2024-03-23 21:00:54,27.5,38.4,220,High Quality
2024-03-23 21:01:09,27.5,38.2,213,High Quality
2024-03-23 21:01:24,27.5,38.4,213,High Quality
2024-03-23 21:01:39,27.5,38.3,213,High Quality
2024-03-23 21:01:54,27.5,38.4,220,High Quality
2024-03-23 21:02:09,27.5,38.3,220,High Quality
2024-03-23 21:02:24,27.5,38.4,220,High Quality
2024-03-23 21:02:39,27.5,38.4,220,High Quality
2024-03-23 21:02:54,27.4,38.4,220,High Quality
2024-03-23 21:03:09,27.4,38.4,220,High Quality
2024-03-23 21:03:24,27.4,38.5,220,High Quality
2024-03-23 21:03:39,27.4,38.5,220,High Quality
2024-03-23 21:03:54,27.4,38.6,220,High Quality
2024-03-23 21:04:09,27.4,38.5,213,High Quality
2024-03-23 21:04:24,27.4,38.5,220,High Quality
2024-03-23 21:04:39,27.4,38.4,220,High Quality
2024-03-23 21:04:54,27.4,38.5,213,High Quality
2024-03-23 21:05:09,27.4,38.5,230,High Quality
2024-03-23 21:05:24,27.4,38.6,221,High Quality
2024-03-23 21:05:39,27.4,38.5,224,High Quality
2024-03-23 21:05:54,27.4,38.5,216,High Quality
2024-03-23 21:06:09,27.4,38.4,221,High Quality
2024-03-23 21:06:24,27.3,38.4,214,High Quality
2024-03-23 21:06:39,27.3,38.4,222,High Quality
2024-03-23 21:06:54,27.3,38.5,222,High Quality
2024-03-23 21:07:09,27.3,38.5,221,High Quality
2024-03-23 21:07:24,27.3,38.3,214,High Quality
2024-03-23 21:07:39,27.3,38.4,223,High Quality
2024-03-23 21:07:54,27.2,38.5,223,High Quality
2024-03-23 21:08:09,27.2,38.4,217,High Quality
2024-03-23 21:08:24,27.2,38.6,217,High Quality
2024-03-23 21:08:39,27.2,38.5,223,High Quality
2024-03-23 21:08:54,27.2,38.5,217,High Quality
2024-03-23 21:09:09,27.2,38.6,224,High Quality
