2024-02-27 11:34:48, Temperature: 25.0, Humidity: 38.1
2024-02-27 22:54:01, Temperature: 25.1, Humidity: 40.3
2024-02-27 22:54:03, Temperature: 25.1, Humidity: 40.3
2024-02-27 22:54:05, Temperature: 25.1, Humidity: 40.3
2024-02-27 22:54:07, Temperature: 25.1, Humidity: 40.3
2024-02-27 22:54:10, Temperature: 25.1, Humidity: 40.3
2024-02-27 22:54:11, Temperature: 25.1, Humidity: 40.2
2024-02-27 22:54:14, Temperature: 25.1, Humidity: 40.1
2024-02-27 22:54:15, Temperature: 25.1, Humidity: 40.1
2024-02-27 22:54:17, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:54:19, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:54:21, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:54:23, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:54:25, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:54:28, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:54:29, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:54:31, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:54:33, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:54:36, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:54:37, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:54:39, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:54:41, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:54:43, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:54:45, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:54:47, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:54:49, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:54:51, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:54:54, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:54:55, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:54:57, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:54:59, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:55:01, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:55:03, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:55:05, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:55:07, Temperature: 25.2, Humidity: 40.0
2024-02-27 22:55:09, Temperature: 25.2, Humidity: 40.0
2024-02-27 22:55:11, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:55:13, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:55:15, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:55:17, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:55:20, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:55:21, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:55:23, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:55:25, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:55:28, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:55:29, Temperature: 25.2, Humidity: 40.0
2024-02-27 22:55:31, Temperature: 25.2, Humidity: 40.0
2024-02-27 22:55:33, Temperature: 25.2, Humidity: 40.0
2024-02-27 22:55:35, Temperature: 25.2, Humidity: 40.0
2024-02-27 22:55:37, Temperature: 25.2, Humidity: 40.0
2024-02-27 22:55:39, Temperature: 25.2, Humidity: 40.0
2024-02-27 22:55:41, Temperature: 25.2, Humidity: 40.0
2024-02-27 22:55:43, Temperature: 25.2, Humidity: 40.0
2024-02-27 22:55:45, Temperature: 25.2, Humidity: 40.0
2024-02-27 22:55:47, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:55:50, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:55:51, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:55:53, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:55:55, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:55:58, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:55:59, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:56:01, Temperature: 25.2, Humidity: 40.0
2024-02-27 22:56:03, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:56:05, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:56:08, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:56:09, Temperature: 25.2, Humidity: 40.0
2024-02-27 22:56:12, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:56:13, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:56:16, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:56:17, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:56:20, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:56:21, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:56:23, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:56:25, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:56:27, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:56:29, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:56:31, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:56:33, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:56:35, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:56:37, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:56:39, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:56:42, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:56:43, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:56:46, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:56:47, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:56:50, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:56:51, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:56:54, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:56:56, Temperature: 25.2, Humidity: 40.1
2024-02-27 22:56:57, Temperature: 25.2, Humidity: 40.0
2024-02-27 22:57:00, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:57:02, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:57:04, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:57:05, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:57:07, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:57:09, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:57:12, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:57:13, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:57:16, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:57:17, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:57:19, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:57:21, Temperature: 25.2, Humidity: 40.1
2024-02-27 22:57:23, Temperature: 25.1, Humidity: 40.1
2024-02-27 22:57:25, Temperature: 25.2, Humidity: 40.0
2024-02-27 22:57:28, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:57:29, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:57:31, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:57:33, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:57:36, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:57:38, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:57:39, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:57:42, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:57:44, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:57:45, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:57:47, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:57:50, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:57:52, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:57:54, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:57:56, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:57:58, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:57:59, Temperature: 25.1, Humidity: 39.7
2024-02-27 22:58:02, Temperature: 25.1, Humidity: 39.7
2024-02-27 22:58:04, Temperature: 25.1, Humidity: 39.7
2024-02-27 22:58:05, Temperature: 25.1, Humidity: 39.7
2024-02-27 22:58:07, Temperature: 25.1, Humidity: 39.7
2024-02-27 22:58:10, Temperature: 25.1, Humidity: 39.7
2024-02-27 22:58:12, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:58:14, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:58:16, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:58:17, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:58:20, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:58:22, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:58:24, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:58:26, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:58:28, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:58:30, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:58:32, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:58:34, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:58:36, Temperature: 25.1, Humidity: 40.0
2024-02-27 22:58:38, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:58:40, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:58:42, Temperature: 25.2, Humidity: 39.9
2024-02-27 22:58:44, Temperature: 25.1, Humidity: 39.9
2024-02-27 22:58:46, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:58:48, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:58:50, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:58:52, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:58:54, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:58:56, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:58:58, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:59:00, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:59:02, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:59:04, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:59:06, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:59:08, Temperature: 25.1, Humidity: 39.7
2024-02-27 22:59:10, Temperature: 25.1, Humidity: 39.7
2024-02-27 22:59:12, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:59:14, Temperature: 25.1, Humidity: 39.7
2024-02-27 22:59:16, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:59:18, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:59:20, Temperature: 25.1, Humidity: 39.7
2024-02-27 22:59:22, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:59:24, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:59:26, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:59:28, Temperature: 25.1, Humidity: 39.8
2024-02-27 22:59:30, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:59:32, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:59:34, Temperature: 25.2, Humidity: 39.8
2024-02-27 22:59:36, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:59:38, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:59:40, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:59:42, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:59:44, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:59:46, Temperature: 25.2, Humidity: 39.6
2024-02-27 22:59:48, Temperature: 25.2, Humidity: 39.6
2024-02-27 22:59:50, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:59:52, Temperature: 25.2, Humidity: 39.6
2024-02-27 22:59:54, Temperature: 25.2, Humidity: 39.6
2024-02-27 22:59:56, Temperature: 25.2, Humidity: 39.7
2024-02-27 22:59:58, Temperature: 25.2, Humidity: 39.7
2024-02-27 23:00:00, Temperature: 25.2, Humidity: 39.7
2024-02-27 23:00:02, Temperature: 25.2, Humidity: 39.7
2024-02-27 23:00:04, Temperature: 25.2, Humidity: 39.7
2024-02-27 23:00:06, Temperature: 25.2, Humidity: 39.7
2024-02-27 23:00:08, Temperature: 25.2, Humidity: 39.7
2024-02-27 23:00:10, Temperature: 25.2, Humidity: 39.7
2024-02-27 23:00:12, Temperature: 25.2, Humidity: 39.7
2024-02-27 23:00:14, Temperature: 25.2, Humidity: 39.7
2024-02-27 23:00:16, Temperature: 25.2, Humidity: 39.7
2024-02-27 23:00:18, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:00:20, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:00:22, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:00:24, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:00:26, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:00:28, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:00:30, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:00:32, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:00:34, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:00:36, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:00:38, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:00:40, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:00:42, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:00:44, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:00:46, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:00:48, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:00:50, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:00:52, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:00:54, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:00:56, Temperature: 25.1, Humidity: 39.8
2024-02-27 23:00:58, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:01:00, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:01:02, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:01:04, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:01:06, Temperature: 25.1, Humidity: 39.8
2024-02-27 23:01:08, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:01:10, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:01:12, Temperature: 25.0, Humidity: 40.0
2024-02-27 23:01:14, Temperature: 25.1, Humidity: 39.9
2024-02-27 23:01:16, Temperature: 25.1, Humidity: 39.8
2024-02-27 23:01:18, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:01:20, Temperature: 25.1, Humidity: 39.8
2024-02-27 23:01:22, Temperature: 25.1, Humidity: 39.8
2024-02-27 23:01:24, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:01:26, Temperature: 25.1, Humidity: 39.8
2024-02-27 23:01:28, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:01:30, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:01:32, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:01:34, Temperature: 25.0, Humidity: 40.0
2024-02-27 23:01:36, Temperature: 25.1, Humidity: 39.9
2024-02-27 23:01:38, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:01:40, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:01:42, Temperature: 25.0, Humidity: 40.0
2024-02-27 23:01:44, Temperature: 25.0, Humidity: 40.0
2024-02-27 23:01:46, Temperature: 25.0, Humidity: 40.0
2024-02-27 23:01:48, Temperature: 25.0, Humidity: 40.1
2024-02-27 23:01:50, Temperature: 25.0, Humidity: 40.1
2024-02-27 23:01:52, Temperature: 25.0, Humidity: 40.0
2024-02-27 23:01:54, Temperature: 25.0, Humidity: 40.0
2024-02-27 23:01:56, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:01:58, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:02:00, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:02:02, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:02:04, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:02:06, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:02:08, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:02:10, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:02:12, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:02:14, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:02:16, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:02:18, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:02:20, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:02:22, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:02:24, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:02:26, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:02:28, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:02:30, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:02:32, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:02:34, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:02:36, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:02:38, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:02:40, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:02:42, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:02:44, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:02:46, Temperature: 25.0, Humidity: 40.1
2024-02-27 23:02:48, Temperature: 25.0, Humidity: 40.4
2024-02-27 23:02:50, Temperature: 25.0, Humidity: 40.6
2024-02-27 23:02:52, Temperature: 25.0, Humidity: 40.7
2024-02-27 23:02:54, Temperature: 25.0, Humidity: 40.6
2024-02-27 23:02:56, Temperature: 25.0, Humidity: 40.7
2024-02-27 23:02:58, Temperature: 25.0, Humidity: 40.6
2024-02-27 23:03:00, Temperature: 25.0, Humidity: 40.5
2024-02-27 23:03:02, Temperature: 25.0, Humidity: 40.3
2024-02-27 23:03:04, Temperature: 25.0, Humidity: 40.1
2024-02-27 23:03:06, Temperature: 25.0, Humidity: 40.1
2024-02-27 23:03:08, Temperature: 25.0, Humidity: 40.0
2024-02-27 23:03:10, Temperature: 25.0, Humidity: 40.0
2024-02-27 23:03:12, Temperature: 25.0, Humidity: 40.0
2024-02-27 23:03:14, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:03:16, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:03:18, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:03:20, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:03:22, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:03:24, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:03:26, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:03:28, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:03:30, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:03:32, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:03:34, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:03:36, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:03:38, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:03:40, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:03:42, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:03:44, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:03:46, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:03:48, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:03:50, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:03:52, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:03:54, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:03:56, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:03:58, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:04:00, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:04:02, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:04:04, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:04:06, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:04:08, Temperature: 25.1, Humidity: 39.8
2024-02-27 23:04:10, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:12, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:14, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:16, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:18, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:20, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:22, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:24, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:26, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:28, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:30, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:32, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:34, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:36, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:38, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:40, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:42, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:44, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:46, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:48, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:50, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:52, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:54, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:56, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:04:58, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:05:00, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:05:02, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:05:04, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:05:06, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:05:08, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:05:10, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:05:12, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:05:14, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:05:16, Temperature: 25.0, Humidity: 40.0
2024-02-27 23:05:18, Temperature: 25.0, Humidity: 40.0
2024-02-27 23:05:20, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:05:22, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:05:24, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:05:26, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:05:28, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:05:30, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:05:32, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:05:34, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:05:36, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:05:38, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:05:40, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:05:42, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:05:44, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:05:46, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:05:48, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:05:50, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:05:52, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:05:54, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:05:56, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:05:58, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:06:00, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:06:02, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:06:04, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:06:06, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:06:08, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:06:10, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:06:12, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:06:14, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:06:16, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:06:18, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:06:20, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:06:22, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:06:24, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:06:26, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:06:28, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:06:30, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:06:32, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:06:34, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:06:36, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:06:38, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:06:40, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:06:42, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:06:44, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:06:46, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:06:48, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:06:50, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:06:52, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:06:54, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:06:56, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:06:58, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:07:00, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:07:02, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:07:04, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:07:06, Temperature: 25.1, Humidity: 39.8
2024-02-27 23:07:08, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:07:10, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:07:12, Temperature: 25.1, Humidity: 39.8
2024-02-27 23:07:14, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:07:16, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:07:18, Temperature: 25.0, Humidity: 40.1
2024-02-27 23:07:20, Temperature: 25.1, Humidity: 40.1
2024-02-27 23:07:22, Temperature: 25.0, Humidity: 40.1
2024-02-27 23:07:24, Temperature: 25.1, Humidity: 40.0
2024-02-27 23:07:26, Temperature: 25.1, Humidity: 40.0
2024-02-27 23:07:28, Temperature: 25.0, Humidity: 39.9
2024-02-27 23:07:30, Temperature: 25.0, Humidity: 39.8
2024-02-27 23:07:32, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:07:34, Temperature: 25.1, Humidity: 39.8
2024-02-27 23:07:36, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:07:38, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:07:40, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:07:42, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:07:44, Temperature: 25.1, Humidity: 39.7
2024-02-27 23:07:46, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:07:48, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:07:50, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:07:52, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:07:54, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:07:56, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:07:58, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:08:00, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:08:02, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:08:04, Temperature: 25.0, Humidity: 39.7
2024-02-27 23:08:06, Temperature: 25.0, Humidity: 39.7
